full_barcode,PC1,PC2,PC3,PC4,PC5,PAM50
TCGA-A2-A3XX-01A-21R-A239-07,-81.11088939662349,4.647631426088205,7.577311907353527,12.93660241377757,2.569693189300415,Basal
TCGA-A2-A3XY-01A-11R-A239-07,-72.56570546673315,0.9240691706354541,14.648686468793521,16.03355682263303,6.6746099807226305,Basal
TCGA-A2-A3XZ-01A-42R-A239-07,-30.75244446242765,-26.878826248826186,-15.030280549212058,-14.513691579903105,-5.098189690900896,Her2
TCGA-A2-A3Y0-01A-11R-A239-07,-76.97723169154264,17.466117107079558,-16.156608878523258,-13.244075786018506,-0.30574641370423183,Basal
TCGA-A2-A4RW-01A-21R-A266-07,13.453006674834217,-15.262181406984212,3.7885399005009357,6.075318762545947,21.351171846816204,LumA
TCGA-A2-A4RX-01A-11R-A266-07,-67.0807796554968,-10.62940180812191,20.52230837127139,11.101055359612177,7.681057100845554,Basal
TCGA-A2-A4RY-01A-31R-A266-07,-12.200629826839549,-45.861675252485554,34.99318114659768,10.229841607384891,6.257842149743157,Normal
TCGA-A2-A4S0-01A-21R-A266-07,55.05903647643077,45.21577378325487,10.024581376246747,25.506624081769004,-27.70098368808815,LumA
TCGA-A2-A4S1-01A-21R-A266-07,-22.69641496124421,52.231886566378485,-5.336937521384432,5.243877349950476,1.8469911440535032,Basal
TCGA-A2-A4S2-01A-12R-A266-07,20.033249989645828,-11.71022698717793,12.255771711137017,1.5976986291695954,-11.613615313406482,LumA
TCGA-A2-A4S3-01A-21R-A266-07,3.535175929204819,6.224714121460092,-22.283753171965902,-6.808733739836626,20.294207269430245,LumB
TCGA-A7-A0CD-01A-11R-A00Z-07,37.75575621967034,10.618028274728708,-10.980992346718848,17.619692255378784,-9.509222435547905,LumA
TCGA-A7-A0CE-01A-11R-A00Z-07,-56.758290904026325,14.639422079896729,22.471868895931948,14.747657575853076,4.53212881397191,Basal
TCGA-A7-A0CG-01A-12R-A056-07,-9.705507851172117,-55.4765432477209,12.530372759443644,-12.527021756356138,-1.2234070192184676,LumA
TCGA-A7-A0CH-01A-21R-A00Z-07,36.299412733533785,2.1598508106155863,28.08590084956713,-21.432675511584943,-19.887129743629423,LumA
TCGA-A7-A0CJ-01A-21R-A00Z-07,23.979326730027772,27.80389886462772,-3.7579174955302594,-1.544286220890547,-2.873917878692387,LumB
TCGA-A7-A0D9-01A-31R-A056-07,7.363298475420816,16.161661556416917,-0.8274294563442547,9.577667735221983,33.57962358563994,LumA
TCGA-A7-A0DA-01A-31R-A115-07,-63.7733851029778,39.77737183266614,28.659809794993897,-3.1517805814107573,7.384826188942819,Basal
TCGA-A7-A0DB-01A-11R-A00Z-07,17.689967012922327,-20.803029322141086,27.532902566497206,-16.40159397873103,-3.8335992344101806,LumA
