gene_id,variance
ENSG00000165168.8,1.5454809021834806
ENSG00000122861.16,1.5454592811007024
ENSG00000165995.22,1.5452203329733196
ENSG00000158296.14,1.5450629130611118
ENSG00000128016.7,1.5449378328146786
ENSG00000199753.1,1.544886117223991
ENSG00000198467.16,1.5446352865918451
ENSG00000105464.3,1.5446351784229941
ENSG00000167208.15,1.5445245486023638
ENSG00000253537.3,1.5443819398383054
ENSG00000164093.17,1.5442409490411613
ENSG00000149531.15,1.543739837055364
ENSG00000235961.6,1.5436481525164476
ENSG00000188403.7,1.5435743788542853
ENSG00000127951.8,1.5435161392709622
ENSG00000105639.20,1.5434753512693467
ENSG00000154529.15,1.5430727368779382
ENSG00000258545.6,1.5426865176700537
ENSG00000213047.13,1.5424146751629175
ENSG00000253304.2,1.5421631314983018
ENSG00000129009.13,1.5418304013322655
ENSG00000197479.7,1.5417882603633224
ENSG00000140451.13,1.541506988838132
ENSG00000198774.5,1.541178146086419
ENSG00000166682.13,1.5409020869548622
ENSG00000188747.8,1.54082096038582
ENSG00000078900.15,1.5406994506012406
ENSG00000167513.9,1.539629554673754
ENSG00000186854.11,1.5396237619961575
ENSG00000164078.13,1.5395153071076304
ENSG00000287430.1,1.539092158538507
ENSG00000088756.13,1.5390655709051084
ENSG00000007968.7,1.538863166520757
ENSG00000165376.11,1.5387281844972964
ENSG00000117724.13,1.5385843095043612
ENSG00000105472.13,1.5384490823711956
ENSG00000068831.19,1.5383975933747898
ENSG00000122870.12,1.5383337496242195
ENSG00000104998.4,1.5382210072248488
ENSG00000136695.15,1.5382015759813157
ENSG00000198753.12,1.5381774389537994
ENSG00000064763.11,1.5379190279516657
ENSG00000103184.12,1.5376790796614246
ENSG00000106034.18,1.5376690719522268
ENSG00000079335.20,1.537470042782155
ENSG00000049283.18,1.537398114196283
ENSG00000169302.16,1.5371632957205077
ENSG00000268496.1,1.5370508329964945
ENSG00000167702.13,1.5369851671469907
ENSG00000135519.8,1.5367724434606422
ENSG00000111331.13,1.536768284218446
ENSG00000154736.6,1.5365544678326617
ENSG00000142677.4,1.5361739811091233
ENSG00000166091.21,1.5360895654304867
ENSG00000161395.14,1.5359259019307347
ENSG00000278771.1,1.535288196267637
ENSG00000230847.4,1.5348919769471925
ENSG00000149573.9,1.533706637751269
ENSG00000184730.11,1.533686944632027
ENSG00000171533.11,1.5336678892264906
ENSG00000163431.13,1.5334640477617558
ENSG00000169064.13,1.5332413510366334
ENSG00000182704.8,1.533065041402091
ENSG00000168546.11,1.5330256350753702
ENSG00000257989.1,1.532742068298347
ENSG00000211829.9,1.532175465981191
ENSG00000103226.19,1.5320086574343545
ENSG00000165646.14,1.531621103167025
ENSG00000100290.3,1.531515023088298
ENSG00000233058.2,1.5312697922859844
ENSG00000161682.15,1.531255528002086
ENSG00000257883.1,1.5311715220235604
ENSG00000230316.7,1.5309286626543273
ENSG00000275302.2,1.530755628816455
ENSG00000247498.10,1.5307165753669039
ENSG00000128602.11,1.530712162066902
ENSG00000232445.2,1.5305609163009966
ENSG00000172322.14,1.5304858568962558
ENSG00000176601.13,1.5304359392549414
ENSG00000267270.6,1.530380024662013
ENSG00000125735.11,1.5301727262455822
ENSG00000100852.13,1.5299202200154085
ENSG00000254285.3,1.5298685113283659
ENSG00000140534.14,1.5296359096831247
ENSG00000158747.15,1.5294913220617494
ENSG00000111087.10,1.5294098847943274
ENSG00000253522.6,1.528921824940347
ENSG00000234715.2,1.5287757801585513
ENSG00000122863.6,1.528527284467119
ENSG00000231437.3,1.5285133045638202
ENSG00000124920.14,1.5283674619130059
ENSG00000165795.23,1.5282630353373523
ENSG00000178502.6,1.5281605071148463
ENSG00000185615.16,1.5279086626199982
ENSG00000198756.12,1.5278112845533414
ENSG00000213145.10,1.5276181325365332
ENSG00000111665.12,1.5275638063283388
ENSG00000236452.1,1.5274014449359132
ENSG00000172292.15,1.52724325936989
ENSG00000141401.12,1.527235561513679
ENSG00000260597.1,1.5271005274711613
ENSG00000232415.1,1.5266667316986182
ENSG00000086159.13,1.5264473441291193
ENSG00000287559.1,1.5262085535699714
ENSG00000144837.9,1.5261087275398015
ENSG00000076770.14,1.526097901258551
ENSG00000100504.17,1.525791435680573
ENSG00000230533.4,1.5255229104093384
ENSG00000100968.14,1.5255072430480399
ENSG00000115138.11,1.5253348910614934
ENSG00000164855.16,1.5251671838930982
ENSG00000189127.8,1.5249493631987372
ENSG00000204065.3,1.5238166260688473
ENSG00000131773.14,1.5237017442159007
ENSG00000286153.1,1.52350458822135
ENSG00000141665.13,1.5234074468142498
ENSG00000280217.1,1.5232791943626318
ENSG00000149256.16,1.5231275129426387
ENSG00000035720.8,1.5230263721110493
ENSG00000076555.15,1.5229442827130755
ENSG00000110811.20,1.5224475895433192
ENSG00000278965.1,1.5224399278219307
ENSG00000080986.13,1.522218404002777
ENSG00000269190.6,1.5218827093600582
ENSG00000185811.19,1.5211736650400784
ENSG00000174899.12,1.5211019087301987
ENSG00000100234.12,1.5210721967832397
ENSG00000112837.17,1.520488878264001
ENSG00000253831.3,1.5204111163637806
ENSG00000147027.4,1.5198967290604797
ENSG00000263006.6,1.5195480435125601
ENSG00000143816.8,1.5192712258236762
ENSG00000186567.13,1.5190663895506031
ENSG00000253132.1,1.519005142901689
ENSG00000136997.21,1.518927587621841
ENSG00000228065.11,1.518899888948027
ENSG00000060982.15,1.5187623889025381
ENSG00000249116.1,1.5186200281891769
ENSG00000140961.14,1.5185816471670146
ENSG00000148154.10,1.5182463679116944
ENSG00000069020.18,1.517872001758295
ENSG00000051523.11,1.5176774020386146
ENSG00000286522.2,1.517595498764149
ENSG00000153162.9,1.5174735190758624
ENSG00000174749.6,1.5172288932198128
ENSG00000117507.6,1.5171681353736972
ENSG00000240875.6,1.5169262507483154
ENSG00000100399.16,1.5163776610256146
ENSG00000211746.3,1.5162911350465558
ENSG00000214708.4,1.5161446533250689
ENSG00000205667.3,1.5159037516199971
ENSG00000261616.1,1.5154823653475054
ENSG00000232022.7,1.5152594958545946
ENSG00000054219.11,1.515042174101585
ENSG00000169297.8,1.5147469748170292
ENSG00000249715.12,1.5143532862299252
ENSG00000173198.6,1.5141419923380433
ENSG00000159200.18,1.5140224888065108
ENSG00000166289.6,1.513989915449675
ENSG00000273108.1,1.5131392124912022
ENSG00000198353.8,1.5131132602224289
ENSG00000240204.3,1.5127398118910755
ENSG00000115423.19,1.512544498319799
ENSG00000182240.16,1.5124146447536402
ENSG00000103034.14,1.5123246643073083
ENSG00000274209.4,1.512250035544033
ENSG00000255007.1,1.5117573776881583
ENSG00000267909.3,1.5111491439261535
ENSG00000121716.20,1.510786111305937
ENSG00000157456.8,1.510757141676544
ENSG00000269981.1,1.510658618794429
ENSG00000108379.10,1.5099091903615864
ENSG00000244699.1,1.5099081036921467
ENSG00000104892.17,1.5096062120805582
ENSG00000253632.1,1.5093218338993746
ENSG00000156042.18,1.5092488124701247
ENSG00000179083.6,1.509119516096433
ENSG00000146670.10,1.508947915419303
ENSG00000174567.8,1.5085506679677758
ENSG00000015413.9,1.5084822276874583
ENSG00000249332.2,1.5080273161593505
ENSG00000164949.8,1.5077564672977564
ENSG00000072657.9,1.5077475633168362
ENSG00000116574.6,1.5077077960689005
ENSG00000236060.2,1.5075067441839283
ENSG00000240184.7,1.5068341080035117
ENSG00000198075.10,1.5065323190215574
ENSG00000167608.12,1.5062620419150903
ENSG00000184194.6,1.5057162299688165
ENSG00000134775.15,1.5056731077613867
ENSG00000213214.5,1.5055372265981735
ENSG00000160223.17,1.505412259431938
ENSG00000124343.14,1.5052410450026659
ENSG00000151623.15,1.5050826159072908
ENSG00000155816.20,1.5050280793177602
ENSG00000178562.18,1.5048943743042942
ENSG00000235621.9,1.5042564712501667
ENSG00000175183.10,1.5042361238809938
ENSG00000235688.2,1.5040362588269185
ENSG00000165985.10,1.5040112030703552
ENSG00000151778.11,1.5032597876875557
ENSG00000273650.1,1.503002957679652
ENSG00000182580.3,1.5028777312101893
ENSG00000275620.1,1.5028615478989193
ENSG00000186952.15,1.5026732700869296
ENSG00000112303.14,1.5026188011380843
ENSG00000244067.3,1.5026099654318106
ENSG00000122574.11,1.5025318823083513
ENSG00000169679.15,1.5024692959608974
ENSG00000075043.19,1.5023441893288934
ENSG00000213062.5,1.5021988575309324
ENSG00000151552.12,1.5019024366694607
ENSG00000171126.8,1.5007406333860387
ENSG00000149654.11,1.5000382933663863
ENSG00000273079.6,1.4996618695049893
ENSG00000168394.11,1.4993744498233041
ENSG00000155011.9,1.4990795144563873
ENSG00000272449.2,1.4988449533059245
ENSG00000047634.15,1.4985635808421456
ENSG00000213171.3,1.4981009633271478
ENSG00000125775.15,1.4980462223120812
ENSG00000132938.21,1.4980336122903113
ENSG00000160282.14,1.4978078365942156
ENSG00000249684.6,1.497731283501242
ENSG00000273576.1,1.4974925558282433
ENSG00000125148.7,1.4971974696403179
ENSG00000100368.14,1.4971096625391165
ENSG00000227039.6,1.497056259383287
ENSG00000182272.12,1.4969558962000642
ENSG00000116254.18,1.4963526762294783
ENSG00000198146.4,1.496274085161864
ENSG00000179583.19,1.496167368008804
ENSG00000276223.1,1.4958787964759375
ENSG00000105963.15,1.4956762980388134
ENSG00000232803.1,1.4951118931206562
ENSG00000280099.1,1.4939417483715798
ENSG00000167157.11,1.4939043543138002
ENSG00000181355.21,1.4938270936516092
ENSG00000174885.13,1.4936472260292692
ENSG00000167105.8,1.4932532652059243
ENSG00000109193.12,1.4932306653105893
ENSG00000233922.3,1.4931049055750987
ENSG00000150628.7,1.4928612992774057
ENSG00000117650.13,1.4928403147653337
ENSG00000215912.12,1.4925346568453326
ENSG00000230490.3,1.4921623647594404
ENSG00000162572.21,1.491741919273664
ENSG00000105696.9,1.4916111691011535
ENSG00000164114.19,1.491307856534929
ENSG00000162493.16,1.491150297639802
ENSG00000120162.10,1.491015417721211
ENSG00000196421.8,1.4905520213747545
ENSG00000236279.7,1.490077853875337
ENSG00000182901.17,1.4897720873879061
ENSG00000251459.2,1.4897702436149873
ENSG00000224810.1,1.4894472209239606
ENSG00000163462.18,1.4886934350496452
ENSG00000144730.19,1.4886216610151346
ENSG00000139200.14,1.4885803088513296
ENSG00000125872.8,1.4884800838888503
ENSG00000137198.10,1.4883756946547084
ENSG00000226476.6,1.488107751467378
ENSG00000233533.1,1.4879646240646731
ENSG00000260027.5,1.487583016180586
ENSG00000177807.10,1.4873030088432753
ENSG00000109586.12,1.4872785434945934
ENSG00000183018.9,1.4872243679613955
ENSG00000225285.1,1.4871357269220968
ENSG00000151322.19,1.4871291303399672
ENSG00000088992.18,1.486994283361276
ENSG00000176387.7,1.4865764269612076
ENSG00000279662.1,1.486081642339896
ENSG00000205413.8,1.4858051414319486
ENSG00000126970.16,1.485756957209235
ENSG00000176381.6,1.4856224537432476
ENSG00000144366.16,1.4855000641882283
ENSG00000102879.16,1.485464983580871
ENSG00000232573.1,1.485218468292536
ENSG00000181333.12,1.4851713848195716
ENSG00000149380.12,1.4851698808729217
ENSG00000238243.3,1.4848694671275402
ENSG00000254615.3,1.4847555538208121
ENSG00000198829.6,1.4846810748324677
ENSG00000170425.3,1.4846428590038188
ENSG00000181631.7,1.4841922078408352
ENSG00000112378.12,1.484096038037306
ENSG00000169031.20,1.4838223311016407
ENSG00000072818.12,1.4832472067762057
ENSG00000104213.13,1.4831281768491895
ENSG00000164045.12,1.4830985010669704
ENSG00000172296.13,1.4830728377960842
ENSG00000288585.1,1.4828573045327906
ENSG00000124406.16,1.4826347796621566
ENSG00000162688.17,1.4823664477305194
ENSG00000106823.12,1.4820589966504005
ENSG00000227081.5,1.4817234483867223
ENSG00000162576.17,1.4815868311113796
ENSG00000241935.9,1.4814711004519394
ENSG00000222035.4,1.480999935476279
ENSG00000261235.1,1.4809545189386482
ENSG00000177409.12,1.4801414255478085
ENSG00000271569.1,1.4799193166740503
ENSG00000160469.17,1.4796010249601428
ENSG00000140526.18,1.47940118750626
ENSG00000228723.6,1.4793467246240273
ENSG00000140522.12,1.4793073607309717
ENSG00000237440.9,1.4790735701243876
ENSG00000270977.2,1.4789493254106585
ENSG00000229847.9,1.4789239135800074
ENSG00000236008.3,1.4788364228621766
ENSG00000120915.14,1.4784369227539338
ENSG00000120820.12,1.4781282563209068
ENSG00000185015.8,1.4777742836447798
ENSG00000077942.19,1.4777491176941944
ENSG00000203780.12,1.4776816006551214
ENSG00000145362.20,1.4774685755105743
ENSG00000179709.8,1.4774362881997587
ENSG00000250423.2,1.4771783701666936
ENSG00000173597.9,1.4771236149338485
ENSG00000082074.19,1.4770641426459656
ENSG00000279289.1,1.4769950767574995
ENSG00000228253.1,1.476985683464031
ENSG00000228307.2,1.4768329649140104
ENSG00000074219.14,1.4757786591223119
ENSG00000063127.16,1.4755583089942197
ENSG00000211978.2,1.4755570284104644
ENSG00000240859.3,1.475095555281333
ENSG00000142156.15,1.4750605262381682
ENSG00000100351.17,1.4750192948591083
ENSG00000248515.2,1.4745971806351847
ENSG00000164932.13,1.4741672687173015
ENSG00000109062.12,1.4739457273494943
ENSG00000176029.14,1.4737422675187175
ENSG00000267767.3,1.473152752046483
ENSG00000101493.11,1.473135835806663
ENSG00000159674.12,1.4728765475158658
ENSG00000141441.16,1.4728228138989605
ENSG00000172264.17,1.472764652226366
ENSG00000009790.15,1.472466324667241
ENSG00000006118.15,1.4723959315867783
ENSG00000168811.7,1.4719333815548807
ENSG00000164283.13,1.4719325511975891
ENSG00000138821.13,1.4718161015513833
ENSG00000111371.16,1.4717120346891932
ENSG00000146352.13,1.4713989101842502
ENSG00000157111.13,1.4708898780309492
ENSG00000172817.4,1.4706975736518222
ENSG00000260459.2,1.4704711062427953
ENSG00000099256.19,1.470383162653149
ENSG00000129465.16,1.470312951176906
ENSG00000253485.2,1.4702881072489746
ENSG00000182648.13,1.4702872433122005
ENSG00000212232.1,1.469514516051712
ENSG00000272468.1,1.4692888691305475
ENSG00000123095.6,1.469157935866962
ENSG00000164611.13,1.4687337345350084
ENSG00000255794.9,1.4681758413606485
ENSG00000254842.6,1.467950632811208
ENSG00000225886.3,1.4674583391393354
ENSG00000274767.1,1.4671053644318661
ENSG00000168679.18,1.466561776965654
ENSG00000168077.14,1.4658828340454138
ENSG00000260604.2,1.4658246974138465
ENSG00000102935.12,1.4653484354417843
ENSG00000234896.1,1.464921790901677
ENSG00000189157.14,1.4646142330653094
ENSG00000142173.16,1.4644270114547688
ENSG00000100583.4,1.4643942813564201
ENSG00000168461.13,1.4642431153486783
ENSG00000081818.4,1.4642160088652643
ENSG00000188818.12,1.4637314698419528
ENSG00000211667.3,1.4636512577422711
ENSG00000230202.1,1.4636499203381288
ENSG00000135916.16,1.463626697166008
ENSG00000142552.8,1.4631834633278058
ENSG00000119915.5,1.4631564404024793
ENSG00000080573.7,1.4630420268731323
ENSG00000165379.13,1.462775480117934
ENSG00000253549.6,1.4627286748413642
ENSG00000204655.12,1.4623846330902757
ENSG00000215105.4,1.4623838155045084
ENSG00000168878.19,1.4622953885055143
ENSG00000278030.1,1.461838162664913
ENSG00000109944.11,1.4616748280920842
ENSG00000227615.1,1.4615805895294498
ENSG00000204252.14,1.4615491191928112
ENSG00000177822.8,1.461491052954749
ENSG00000152217.20,1.4610712743984757
ENSG00000162892.16,1.4608626543713814
ENSG00000177301.16,1.4608023922389106
ENSG00000138434.17,1.4607929834554465
ENSG00000269918.1,1.4607813051980152
ENSG00000113212.7,1.459933388984207
ENSG00000084674.15,1.4588257904668114
ENSG00000161281.11,1.4585722081684074
ENSG00000124657.1,1.4584654416750886
ENSG00000283906.1,1.458148060699714
ENSG00000140057.9,1.4580456371074624
ENSG00000118495.20,1.457480362442539
ENSG00000090339.9,1.4573784741412825
ENSG00000154127.10,1.4573066589866057
ENSG00000205683.11,1.456934078283925
ENSG00000126895.15,1.4568473567808822
ENSG00000248527.1,1.4567616949821993
ENSG00000110665.12,1.456734280403214
ENSG00000106571.15,1.455977254242283
ENSG00000179299.17,1.4559274023869964
ENSG00000254153.1,1.4554132118594276
ENSG00000211454.15,1.4551964522830416
ENSG00000134602.16,1.4550747718846841
ENSG00000283098.2,1.4546546184437665
ENSG00000140968.11,1.4541623421284422
ENSG00000111962.8,1.453999655278574
ENSG00000120471.15,1.453643744341187
ENSG00000124839.13,1.4536138711625055
ENSG00000243566.7,1.4535719927424788
ENSG00000180660.8,1.4533922211599806
ENSG00000213023.11,1.4531319733848842
ENSG00000085117.12,1.4529712804939958
ENSG00000077782.21,1.4523939681282056
ENSG00000087586.18,1.4523861480678253
ENSG00000188089.13,1.4522833527324426
ENSG00000204682.8,1.4521534229790256
ENSG00000147570.10,1.4519434410412746
ENSG00000260618.1,1.451789328173761
ENSG00000161328.11,1.451621184586305
ENSG00000234380.2,1.451400354943995
ENSG00000101412.13,1.4512446273694422
ENSG00000253686.2,1.4510995160117208
ENSG00000232177.1,1.450791498668535
ENSG00000135903.20,1.4507493252028203
ENSG00000110076.19,1.4506343016145453
ENSG00000119514.7,1.4506182750127823
ENSG00000198208.12,1.4500662771585828
ENSG00000109943.9,1.449846728996779
ENSG00000091622.16,1.4497256866842396
ENSG00000135625.8,1.4494944394640106
ENSG00000116106.12,1.4493614824799663
ENSG00000237649.8,1.4492641851585304
ENSG00000103196.12,1.4491549124864658
ENSG00000102383.14,1.4480284605681104
ENSG00000046889.19,1.4478769965223448
ENSG00000276600.5,1.4477925113988555
ENSG00000177990.12,1.4466284278751163
ENSG00000137628.17,1.4465673640780496
ENSG00000110881.12,1.4463048317549025
ENSG00000075218.19,1.4461478931162497
ENSG00000169607.13,1.4460125388811473
ENSG00000234979.1,1.4459692511380067
ENSG00000160326.14,1.4457901249667602
ENSG00000187987.9,1.445427742571026
ENSG00000229921.7,1.4453290676850563
ENSG00000261762.1,1.445290950905387
ENSG00000245532.9,1.4450440786835386
ENSG00000170190.16,1.4439021153602511
ENSG00000233760.2,1.443801070677073
ENSG00000105479.16,1.4435417567016713
ENSG00000197408.10,1.442908502395767
ENSG00000097096.9,1.4427166100090951
ENSG00000260135.7,1.4426010698072378
ENSG00000187391.22,1.4424924296191841
ENSG00000234233.1,1.4424543476468548
ENSG00000255622.3,1.4424431702132545
ENSG00000197928.10,1.4422286519278724
ENSG00000213199.8,1.4417894168928063
ENSG00000272079.2,1.4416710240352097
ENSG00000179715.13,1.4413925435362858
ENSG00000105792.19,1.441392359649631
ENSG00000280073.1,1.4413259732280759
ENSG00000182568.17,1.4411256564724615
ENSG00000187097.13,1.4411051248153277
ENSG00000124243.17,1.4408362311489864
ENSG00000173621.9,1.440758346960726
ENSG00000183150.8,1.4407578787421302
ENSG00000112290.13,1.4406781351329214
ENSG00000167617.3,1.4406410460858021
ENSG00000130226.17,1.440481808698588
ENSG00000179242.16,1.4401570676267745
ENSG00000274641.2,1.4401491172555072
ENSG00000183943.6,1.4395415438018533
ENSG00000162676.12,1.4394956434961677
ENSG00000117020.18,1.4392992879724802
ENSG00000185920.16,1.4389324406165334
ENSG00000196517.13,1.4388555047754377
ENSG00000101204.18,1.4387857223210407
ENSG00000076662.10,1.438695172346929
ENSG00000071794.16,1.4382159623710493
ENSG00000161270.20,1.4381327554776768
ENSG00000272141.1,1.4380976013160767
ENSG00000080007.8,1.4380837419748633
ENSG00000187372.11,1.4379182027760735
ENSG00000286383.1,1.4376894742356219
ENSG00000102038.16,1.4376674385388104
ENSG00000170955.10,1.4376486077948296
ENSG00000164265.9,1.4376259300432557
ENSG00000250644.3,1.4373613868393578
ENSG00000268204.1,1.4370645454029551
ENSG00000185304.15,1.4367931792318531
ENSG00000134962.7,1.436409130355425
ENSG00000141337.12,1.4362881837168677
ENSG00000122787.15,1.435295740492239
ENSG00000166123.14,1.4349274164634158
ENSG00000165617.15,1.4345344411376308
ENSG00000239405.1,1.4343940602102938
ENSG00000205181.7,1.4339611914386003
ENSG00000211753.4,1.4337929684101909
ENSG00000142606.16,1.4335179979828623
ENSG00000111110.12,1.4335140065339778
ENSG00000092295.12,1.4333973575715497
ENSG00000187479.8,1.4333317029588089
ENSG00000149571.12,1.4332376674419123
ENSG00000141526.17,1.432580228320882
ENSG00000260260.1,1.432511746036007
ENSG00000211734.3,1.4324364161280685
ENSG00000188816.3,1.4321173142777976
ENSG00000136250.12,1.4315982784055974
ENSG00000086619.14,1.4310982750407388
ENSG00000206337.12,1.4309821950376707
ENSG00000253691.2,1.4304110508823964
ENSG00000181418.8,1.4304072038833398
ENSG00000197935.7,1.43017970564873
ENSG00000183287.14,1.4301235068288733
ENSG00000084636.18,1.4300748398724832
ENSG00000116132.12,1.4300016111684677
ENSG00000229344.1,1.4299919377920043
ENSG00000101115.13,1.429959826974067
ENSG00000104447.13,1.4299486046231822
ENSG00000123104.12,1.4298667450896752
ENSG00000232124.3,1.429823130848647
ENSG00000140807.7,1.4297822883470817
ENSG00000280079.1,1.4296977938710733
ENSG00000165799.5,1.4296167291138393
ENSG00000163923.10,1.4295157397889457
ENSG00000114771.14,1.4293472907259588
ENSG00000168081.9,1.42902938764453
ENSG00000177694.16,1.428855061050615
ENSG00000138311.18,1.4281795346076136
ENSG00000247095.3,1.4272103887043752
ENSG00000261172.1,1.4270284929547532
ENSG00000232352.1,1.4269448062814991
ENSG00000181690.8,1.426920932366411
ENSG00000108950.12,1.426735082452729
ENSG00000214319.2,1.4266287561994146
ENSG00000181856.15,1.4264442740474659
ENSG00000105409.19,1.4264270190707953
ENSG00000169439.12,1.4263833268097177
ENSG00000246465.1,1.4258408485634089
ENSG00000129810.15,1.4256874857792419
ENSG00000203414.2,1.425422192767733
ENSG00000138778.13,1.4253770714053122
ENSG00000214725.9,1.4248249240557034
ENSG00000256234.1,1.4247872249374751
ENSG00000233052.1,1.424539368962128
ENSG00000134569.10,1.4245304213315595
ENSG00000197993.9,1.4243451072923978
ENSG00000139626.16,1.4240856572688305
ENSG00000112218.9,1.4239990361353858
ENSG00000176170.14,1.4234926224472817
ENSG00000151718.16,1.4234816986054661
ENSG00000005844.19,1.423016815969627
ENSG00000101276.18,1.422798949955589
ENSG00000102878.17,1.4225813633794204
ENSG00000149948.14,1.4224737021506257
ENSG00000171388.12,1.4224728871019912
ENSG00000253477.5,1.4222757963843773
ENSG00000231389.7,1.4220602828220343
ENSG00000204764.14,1.4220577350280432
ENSG00000167779.9,1.4219479774775865
ENSG00000245648.2,1.4217522063274233
ENSG00000081803.16,1.421743940850024
ENSG00000250620.2,1.4216584501167255
ENSG00000151651.16,1.4214970003696061
ENSG00000187796.15,1.4211667168797928
ENSG00000167914.12,1.4207646544341395
ENSG00000155659.15,1.4204805583001292
ENSG00000234929.2,1.42033362681205
ENSG00000164483.17,1.4202644256789392
ENSG00000163817.16,1.4202176656088095
ENSG00000238072.1,1.4196911454692618
ENSG00000166250.12,1.4189301023353875
ENSG00000164675.11,1.4186348035627572
ENSG00000115956.10,1.4179404169903298
ENSG00000160801.14,1.417821157152125
ENSG00000197191.6,1.417621473583713
ENSG00000269858.6,1.4175260371437557
ENSG00000225537.1,1.4167202307007247
ENSG00000081059.20,1.4166952360917808
ENSG00000184672.12,1.4166272036848446
ENSG00000102010.15,1.4166093530638222
ENSG00000174844.14,1.4161501694782737
ENSG00000154917.11,1.4158800284684643
ENSG00000254024.1,1.4158580264078624
ENSG00000158560.14,1.415558140864252
ENSG00000228559.2,1.415547317048505
ENSG00000270607.1,1.4151966955307012
ENSG00000177551.5,1.4151417197188005
ENSG00000288658.1,1.4150675360679201
ENSG00000112182.15,1.415035321154811
ENSG00000214782.7,1.4144946261072346
ENSG00000235847.2,1.4143203157181448
ENSG00000136449.15,1.4142473442459975
ENSG00000266903.2,1.4141552311399543
ENSG00000166446.15,1.4139525001530797
ENSG00000126950.8,1.4137208842759688
ENSG00000239830.1,1.413688840584159
ENSG00000185633.10,1.4134498624479648
ENSG00000178363.5,1.4129461199069298
ENSG00000153956.16,1.412563112526268
ENSG00000115963.13,1.4123910967818085
ENSG00000267287.1,1.4121449455672137
ENSG00000010438.17,1.4121336540829712
ENSG00000207425.1,1.4120467814799087
ENSG00000255733.6,1.4109561689018473
ENSG00000147852.16,1.4104077852422858
ENSG00000222037.5,1.4100086260656282
ENSG00000132970.14,1.4098079046660486
ENSG00000257634.1,1.4095459593274502
ENSG00000172554.12,1.4095212395483216
ENSG00000147536.12,1.4090152818174937
ENSG00000116678.20,1.4087559923074822
ENSG00000107562.16,1.4085937927406251
ENSG00000075618.18,1.4080648254922699
ENSG00000248383.5,1.4079151589725267
ENSG00000136918.8,1.4078134712688029
ENSG00000254872.3,1.4076706207802692
ENSG00000141655.17,1.407628989877135
ENSG00000154162.15,1.407134742884875
ENSG00000204516.10,1.4063506350860988
ENSG00000133106.15,1.4062309040402832
ENSG00000273274.2,1.4057335485239735
ENSG00000276975.3,1.4055133456856295
ENSG00000233493.4,1.4054225866602676
ENSG00000141384.13,1.4053888084090675
ENSG00000253239.1,1.4052322887033921
ENSG00000179082.3,1.4050181958048227
ENSG00000131188.12,1.4048387777447102
ENSG00000029993.15,1.404626302214675
ENSG00000164023.14,1.4045658065646478
ENSG00000183378.12,1.4039159849277842
ENSG00000171016.13,1.4038141053554123
ENSG00000183092.16,1.4037262133118307
ENSG00000168071.22,1.4036510134522597
ENSG00000276180.1,1.4035984625846178
ENSG00000164440.15,1.4034977221654814
ENSG00000117016.10,1.4032571560753702
ENSG00000271178.1,1.4028924654424555
ENSG00000124613.8,1.402863508228325
ENSG00000196440.11,1.4025921257672955
ENSG00000115594.12,1.4025426099345586
ENSG00000233968.7,1.4024057101289649
ENSG00000172935.9,1.401976196773244
ENSG00000262117.5,1.4019311283960045
ENSG00000061455.11,1.400872605689341
ENSG00000164935.6,1.4006775551274346
ENSG00000066294.15,1.4005707449098834
ENSG00000205076.4,1.4003047759741372
ENSG00000223486.1,1.4001981849025267
ENSG00000165929.13,1.4001322385912671
ENSG00000036672.16,1.4000767953846132
ENSG00000213538.5,1.3992387546657805
ENSG00000119042.17,1.3991614903602934
ENSG00000176654.12,1.3991536887120437
ENSG00000258072.1,1.3986469705759632
ENSG00000138795.10,1.3982892295555218
ENSG00000242779.7,1.3982736168934573
ENSG00000137868.19,1.3977265528820622
ENSG00000269887.1,1.397242682993689
ENSG00000196604.13,1.3970990058918487
ENSG00000227674.3,1.3970753090464234
ENSG00000169604.20,1.3968804630661427
ENSG00000170935.8,1.3967261217114466
ENSG00000167207.14,1.3966839155256727
ENSG00000252010.1,1.3965116057973397
ENSG00000261664.5,1.3962410721415301
ENSG00000101104.13,1.3962136086104961
ENSG00000282390.1,1.3960947570275117
ENSG00000236069.2,1.395181578909008
ENSG00000111816.8,1.3951303988974595
ENSG00000166669.13,1.394967321455604
ENSG00000152782.16,1.3944051667920692
ENSG00000139734.19,1.3940642601693713
ENSG00000114812.13,1.3936622899946043
ENSG00000169085.13,1.393659519328485
ENSG00000162599.17,1.3931525856027491
ENSG00000204396.11,1.3931106629248295
ENSG00000006327.14,1.3930623117612222
ENSG00000204241.8,1.3929941949317934
ENSG00000255690.3,1.3926949074534845
ENSG00000149591.17,1.3921188301299687
ENSG00000265962.1,1.3915347656423909
ENSG00000236439.4,1.3915217122595447
ENSG00000130653.16,1.3914218681238544
ENSG00000003436.16,1.3913674410263481
ENSG00000071539.14,1.3907640703325148
ENSG00000136826.15,1.3897926109771674
ENSG00000169071.15,1.3895323686497363
ENSG00000165046.13,1.3895302274951915
ENSG00000228549.4,1.3895163114189468
ENSG00000211904.2,1.3894905354972222
ENSG00000111275.13,1.3894490473107415
ENSG00000085840.13,1.3891951814009533
ENSG00000188662.6,1.388916202110019
ENSG00000134198.10,1.3888312639506395
ENSG00000013619.14,1.3884705606696304
ENSG00000230552.6,1.3880642295846808
ENSG00000197181.12,1.3879560143515195
