ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,k,cluster
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,190,-0.44590913525081277,-1.6813658176638648,3.0460185635900866e-6,1.0543910412427223e-5,5.919388301713528e-6,5187,"tags=46%, list=26%, signal=34%",AEBP1/SIRT2/EFS/MYL3/SGCD/ACTN3/ITGB1/CASQ2/MYH2/FST/GADD45B/MYOZ1/FGF2/ACSL1/CKM/ABLIM1/COL1A1/SPARC/TGFB1/COL6A3/MYH8/APLNR/MYH3/TEAD4/CD36/TNNT2/MYH9/COL3A1/CNN3/MYH4/ADAM12/MYBPC3/PDLIM7/COL4A2/IGFBP7/SORBS1/APP/SPEG/GJA5/ITGB4/CKMT2/NCAM1/SMTN/COL15A1/EPHB3/IFRD1/TPM2/COL6A2/MYH1/SVIL/SGCA/PYGM/SSPN/LAMA2/MYOM1/DENND2B/IGFBP3/TAGLN/NOS1/DES/MYH11/HBEGF/BIN1/FHL1/RYR1/GPX3/ITGA7/TNNT3/MYLK/PTGIS/MEF2C/KLF5/SPHK1/SCHIP1/LSP1/LPIN1/IGF1/TNNI2/GSN/SOD3/PRNP/NOTCH1/KIFC3/WWTR1/MRAS/CRYAB/DMD,3,SNF_C1
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,149,0.33894153428777907,1.7403969385686118,9.682413318850585e-6,3.112204281059117e-5,1.7472024034016095e-5,4761,"tags=36%, list=23%, signal=27%",TSG101/DCTN4/CANT1/ARL6IP1/BRF2/COX17/RRM2B/SRSF6/CETN2/GMPR2/PRIM1/AAAS/MPC2/RAE1/ADCY6/SURF1/POLD4/TAF9/NUDT9/BCAM/NME3/ERCC4/TMED2/POLR2K/VPS37D/NME4/RFC5/MRPL40/SMAD5/GTF2H5/RPA3/IMPDH2/VPS28/GTF2H3/DUT/POLB/TARBP2/POLA1/POLR2A/NELFCD/DDB1/MPG/NT5C/SNAPC5/LIG1/BCAP31/GPX4/GTF2F1/POLL/ZNF707/DAD1/ZWINT/DDB2,3,SNF_C1
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,181,-0.438286123698964,-1.6500602316838096,1.9663372358411254e-5,5.899011707523376e-5,3.3117258708903165e-5,5072,"tags=44%, list=25%, signal=33%",SPRR3/FGF16/ZBTB16/CLSTN3/GPR19/COPZ2/CALML5/ITGB1BP2/PLAG1/KRT15/TENM2/MACROH2A2/AKR1B10/SLC6A3/TFCP2L1/NRIP2/SLC12A3/CKM/DTNB/SLC38A3/ABCG4/STAG3/CALCB/CD207/OXT/CD80/KLHDC8A/RYR2/CDKAL1/CAMK1D/SMPX/KCNN1/TGFB2/DCC/PAX3/EDN2/SERPINB2/ITIH3/TEX15/MEFV/DLK2/TLX1/SLC30A3/WNT16/NOS1/CPA2/GPR3/KCND1/GP1BA/IL12B/RYR1/CLDN8/SLC16A7/IFNG/SYNPO/CYP39A1/SHOX2/KRT4/LGALS7/KRT1/NUDT11/PDCD1/CCNA1/TGM1/TCF7L1/PKP1/KCNMB1/EDN1/CD40LG/TCL1A/KRT5/KLK7/SGK1/EDAR/KLK8/CLDN16/PTGFR/SLC6A14/CHST2/SOX10,3,SNF_C1
HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,97,-0.4847119496243332,-1.7388608957128373,9.10834192165883e-5,2.561721165466546e-4,1.4381592507882362e-4,5653,"tags=43%, list=28%, signal=31%",PSMB8/RSAD2/TRIM21/LY6E/IFI44/TRIM5/LAP3/BATF2/ISG20/HLA-C/CSF1/IFIH1/TXNIP/RIPK2/RTP4/STAT2/LPAR6/CCRL2/B2M/PLSCR1/SAMD9L/TMEM140/IFI30/TAP1/PSMB9/IL4R/IRF1/EPSTI1/IL7/GBP2/GBP4/CXCL11/CD74/WARS1/IL15/NMI/CASP1/CXCL10/SELL/C1S/LAMP3/NCOA7,3,SNF_C1
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,158,-0.42382836746867497,-1.5817386375607252,2.1443492945362688e-4,5.676218720831299e-4,3.186649106431606e-4,4759,"tags=39%, list=23%, signal=30%",TXNIP/EREG/TNFRSF12A/TSPO/GADD45A/GADD45B/LUM/BID/LGALS3/EGR3/PDGFRB/IGFBP6/NEDD9/F2R/LMNA/IL1B/AVPR1A/BCL2L10/IL18/MCL1/TGFB2/TNF/SATB1/PLPPR4/BGN/APP/TAP1/DCN/CD14/IL1A/FEZ1/HGF/SAT1/IRF1/TIMP2/JUN/ANKH/MMP2/BTG3/DPYD/EMP1/PLCB2/CASP4/GPX3/ATF3/CASP1/CCND2/FASLG/CFLAR/IFNGR1/CCNA1/CD2/BIRC3/CD38/CAV1/CD69/GSN/IL6/FAS/PRF1/BMP2/ANXA1,3,SNF_C1
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,96,0.33994962781978927,1.6141732726851694,4.214124578831254e-4,0.0010535311447078134,5.914560812394741e-4,4791,"tags=41%, list=24%, signal=31%",TSG101/YIPF6/KRT18/TPD52/ATP6V1H/ARFGEF1/SCAMP1/ARFIP1/AP2B1/NAPA/TOM1L1/COG2/CLCN3/CLTC/OCRL/NAPG/ICA1/ARFGEF2/STX16/RAB2A/COPB1/TMED2/RAB22A/AP3B1/AP1G1/VAMP4/SOD1/ERGIC3/GOSR2/ATP6V1B1/MON2/TMX1/TMED10/SCAMP3/RAB14/GBF1/SNX2/GOLGA4/PPT1,3,SNF_C1
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,143,-0.40489354845454134,-1.4973701001447228,0.0017970179184848818,0.004256095070095773,0.002389386706018679,4923,"tags=38%, list=24%, signal=29%",NR3C1/MYC/NOTCH2/KALRN/COL5A2/TENT4A/PTPN21/COL1A2/COL1A1/F3/TFPI/ITGB3/MAP1B/SYNE1/ANXA4/PDGFRB/PPARG/DLC1/LTBP1/COL3A1/ADD3/ARHGEF9/DUSP1/PTPRM/LAMC1/RASA2/ADGRL2/VLDLR/SERPINE1/ACVR2A/GRK5/HAS2/CACNA1A/ID1/ADORA2B/RND3/DAB2/NRP1/AKT3/SNAI2/PLPP3/NFIB/KIT/SCHIP1/CCN1/CAV1/MET/TGFBR2/FBLN5/PRKCA/FYN/CELF2/PTGFR/PIK3CD,3,SNF_C1
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,200,-0.36464551029095,-1.3803477683537222,0.007391071849334009,0.01662991166100152,0.009336090757053486,4759,"tags=34%, list=23%, signal=27%",TXNIP/BAK1/CCND3/GADD45A/TAX1BP3/RGS16/SDC1/RHBDF2/RPS12/FBXW7/BTG1/IRAK1/ST14/TGFB1/F2R/GM2A/SFN/NDRG1/PRMT2/DGKA/KLF4/PDGFA/ZMAT3/RRAD/IFI30/S100A10/DDIT4/APP/TAP1/TNFSF9/CDKN2B/ITGB4/STEAP3/IL1A/FOS/SAT1/PERP/ADA/JUN/ZFP36L1/RNF19B/PLK3/TP63/PPP1R15A/S100A4/TGFA/SOCS1/HBEGF/LDHB/ATF3/CASP1/CD82/CCND2/SPHK1/RAP2B/CDKN2A/TCN2/CLCA2/PTPN14/UPP1/SERPINB5/EPHA2/LIF/IRAG2/KRT17/NOTCH1/FAS/BMP2/KLK8,3,SNF_C1
HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,42,-0.47780218104025524,-1.5154384852511285,0.030915576694411414,0.06624766434516731,0.037191671211322004,5396,"tags=50%, list=27%, signal=37%",CTNNB1/NKD1/JAG2/FZD1/MYC/HDAC2/SKP2/ADAM17/JAG1/PPARD/NOTCH4/DLL1/GNAI1/PTCH1/WNT5B/DKK1/WNT1/CCND2/TCF7/NOTCH1/WNT6,3,SNF_C1
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,43,-0.44341606754882623,-1.4113943840692196,0.05826397146254459,0.11917630526429575,0.06690599593785024,4174,"tags=42%, list=21%, signal=33%",THY1/AKAP7/IL2RB/DCBLD2/EFNA5/APP/SLC2A4/PKHD1/PCSK9/GHRL/PLAUR/GAS1/SRPX/IL2RG/RHCG/MAL/LYN/CX3CL1,3,SNF_C1
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,32,-0.4488720687305792,-1.362073732973921,0.09732360097323602,0.18248175182481752,0.10244589576130106,4925,"tags=50%, list=24%, signal=38%",FZD1/NOTCH2/DTX2/JAG1/WNT2/PPARD/DLL1/NOTCH3/DTX4/DTX1/TCF7L2/FZD7/ST3GAL6/NOTCH1/PRKCA/MAML2,3,SNF_C1
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,101,0.23776620512319352,1.1446175195745873,0.09393132378753555,0.18248175182481752,0.10244589576130106,4425,"tags=30%, list=22%, signal=23%",SLC27A2/ABCD3/ISOC1/SERPINA6/ABCC5/PEX2/CDK7/SLC25A17/HMGCL/SLC25A4/LONP2/SULT2B1/ABCC8/ELOVL5/HSD17B4/DIO1/ABCB9/IDE/ECI2/CRABP2/DHCR24/SOD1/PEX11A/HSD3B7/PEX11B/ACOT8/TOP2A/HSD11B2/UGT2B17/RDH11,3,SNF_C1
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,54,-0.3967735105029394,-1.3140192319657575,0.10660486674391657,0.1887271500170926,0.10595208422012214,5561,"tags=41%, list=27%, signal=30%",FKBP1A/CTNNB1/PMEPA1/TGFBR1/SMAD6/SMURF1/SPTBN1/TGFB1/ACVR1/IFNGR2/CDKN1C/SERPINE1/JUNB/ENG/LTBP2/ID1/ID3/PPP1R15A/SKI/WWTR1/LEFTY2/BMP2,3,SNF_C1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,113,0.22327633751448228,1.129043852264911,0.10904235334320905,0.1887271500170926,0.10595208422012214,3732,"tags=21%, list=18%, signal=17%",EXOC2/DNAJA4/XBP1/SPCS1/HSPA9/WFS1/SLC30A5/STC2/PARN/LSM1/BAG3/SLC1A4/EIF4E/SKIC3/CNOT2/NOP14/MTREX/IMP3/EIF4A3/SERP1/GOSR2/EIF4A2/CNOT6/NHP2,3,SNF_C1
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,32,-0.4362284513049136,-1.323707480348817,0.12287104622871046,0.19792399718508094,0.11111522648986999,6366,"tags=66%, list=31%, signal=45%",OLR1/SPP1/ITGAV/THBD/POSTN/JAG2/COL5A2/LUM/SLCO2A1/JAG1/VCAN/COL3A1/PDGFA/APP/TNFRSF21/S100A4/NRP1/FSTL1/CCND2/LPL/CXCL6,3,SNF_C1
HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PANCREAS_BETA_CELLS,28,0.344128224944569,1.2885632339945996,0.12315270935960591,0.19792399718508094,0.11111522648986999,1772,"tags=29%, list=9%, signal=26%",CHGA/PCSK1/INSM1/SPCS1/SYT13/SRP14/SCGN/ABCC8,3,SNF_C1
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,74,-0.3589061697320787,-1.2418407310566804,0.14333333333333334,0.22241379310344828,0.1248638838475499,4711,"tags=31%, list=23%, signal=24%",TNFRSF12A/ERRFI1/S100A11/GPX8/LGALS3/JAG1/PPARG/ANXA13/PLSCR1/AVPR1A/ANXA5/GNAI1/STARD4/ADH4/PLAUR/LGMN/CXCL16/ATF3/ANTXR2/FABP5/LPL/PNRC1/NFIL3,3,SNF_C1
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,156,-0.3135066280931254,-1.1672519073336847,0.1875,0.28125,0.15789473684210525,4915,"tags=30%, list=24%, signal=23%",CCK/CHRNA5/NTRK3/KLHDC3/BAK1/CCND3/AMD1/NKX2-5/FGF18/LHX2/BTG1/BID/TUBA4A/PDLIM3/TYRO3/MMP14/ARRB2/RRAD/CDKN1C/NR4A1/RAB27A/CDO1/TAP1/CDKN2B/JUNB/CCNE1/FOS/IRF1/NPTX2/MGAT1/FOSB/HTR7/CTSV/HLA-F/BTG3/FMO1/GPX3/ATF3/GLS/ABCB1/SHOX2/ICAM1/GAL/IL6/BMP2/CXCL2/LYN,3,SNF_C1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,47,-0.36591060134798814,-1.184438680800418,0.22037914691943128,0.3199052132701422,0.17959590920429033,3562,"tags=23%, list=18%, signal=19%",MBP/MSRA/FTL/JUNB/FES/PFKP/MPO/GPX3/LSP1/PRNP/IPCEF1,3,SNF_C1
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,35,-0.3738628689395853,-1.1526823776940354,0.2822677925211098,0.39693908323281063,0.22284299409561298,4174,"tags=34%, list=21%, signal=27%",THY1/TLE1/MYH9/VLDLR/PTCH1/NRP1/GLI1/NRP2/PML/CDK6/DPYSL2/ETS2,3,SNF_C1
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,184,-0.2895206179617993,-1.091045571535506,0.29959514170040485,0.40853882959146115,0.22935513240222383,5795,"tags=36%, list=29%, signal=26%",ADH5/ANGPTL3/IL1R1/ARG2/POR/UPB1/ENPEP/SLC22A1/CBR1/PGRMC1/MT2A/NPC1/AP4B1/TMEM176B/KARS1/ALDH2/KYNU/ITIH1/TDO2/CDA/CYP27A1/PSMB10/CCL25/ADH1C/AQP9/APOE/ABCC2/PPARD/AKR1C3/CD36/TNFRSF1A/CES1/SMOX/PDK4/TGFB2/CDO1/BCAT1/SERPINE1/GCKR/GCNT2/FBLN1/SLC12A4/GABARAPL1/LCAT/TPST1/XDH/F10/RBP4/ALDH3A1/FMO1/FMO3/AKR1C2/NDRG2/HSD17B2/PTGDS/IGF1/ATOH8/UPP1/IRF8/EPHA2/VNN1/ETS2/HSD11B1/FAS/PROS1/ABCD2,3,SNF_C1
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,103,-0.2812492642712914,-1.0132387238230418,0.4665249734325186,0.6174595236606863,0.3466439431077537,4486,"tags=24%, list=22%, signal=19%",ADCY2/FGF17/STAT2/MKNK1/PITX2/MAP2K6/MYD88/MAP2K3/SFN/TNFRSF1A/PDK1/ACTR3/NGF/DAPP1/NCK1/RPS6KA3/CAMK4/CXCR4/SLA/NOD1/FASLG/IL2RG/PRKCB/LCK/EGFR,3,SNF_C1
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,101,-0.2759356548386935,-0.9919563013570503,0.5090521831735889,0.6443024494142704,0.3617136558115202,4629,"tags=30%, list=23%, signal=23%",HERC3/CCND3/PTPN21/FKBP5/TMPRSS2/PTK2B/UBE2J1/B2M/ABCC4/SLC26A2/NDRG1/MERTK/MYL12A/KLK2/PLPP1/ARID5B/SAT1/GUCY1A1/ANKH/AKAP12/ACTN1/RPS6KA3/SRF/ADAMTS1/CDC14B/MAF/ALDH1A3/TNFAIP8/CDK6/SGK1,3,SNF_C1
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,104,-0.2735136235103688,-0.9854939546036208,0.5154419595314164,0.6443024494142704,0.3617136558115202,1764,"tags=14%, list=9%, signal=13%",OPTN/SULT1B1/ALDH1A1/ACSL5/CYP39A1/ABCA9/ABCA8/SLCO1A2/ABCA6/CH25H/CYP7B1/LCK/ABCD2/BMP6/BBOX1,3,SNF_C1
HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,111,-0.25317004825048384,-0.9129282695107073,0.6500530222693531,0.7906050270843484,0.44384843625787973,4393,"tags=23%, list=22%, signal=18%",ADCYAP1/SNAP91/AGFG1/IL13RA2/DPEP3/JAM3/CFTR/GPR182/SEPTIN4/DCC/ARL4A/TCP11/NOS1/SLC2A5/DMRT1/TULP2/TKTL1/CAMK4/SHE/LPIN1/CCNA1/POMC/GFI1/IL12RB2/TLE4/ART3,3,SNF_C1
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,197,-0.24280912596713572,-0.9177066476064539,0.6834677419354839,0.8093696943972835,0.45438298632829954,4819,"tags=23%, list=24%, signal=18%",NOTCH2/PIF1/ARHGEF2/ARHGAP4/ACTN4/ABI1/RHOF/SPTBN1/MARCKS/PALLD/FGD4/WASF2/VCL/SOS1/TUBA4A/NEDD9/MYH9/AKAP13/DOCK4/KATNA1/ARHGAP10/PKD2/RASA2/ARHGAP27/STK38L/DST/RASAL2/NCK1/SUN2/CLIP2/CCDC88A/BIN1/FLNA/PLEKHG2/ARAP3/MYO9B/SYNPO/CDC42EP1/NCK2/MYO1E/DOCK2/EPB41L2/GSN/MID1/FSCN1,3,SNF_C1
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,182,0.18740356575996625,0.9850993690412055,0.72132342268984,0.8322962569498152,0.46725403898937,3119,"tags=21%, list=15%, signal=18%",HEBP1/HAGH/ANK1/SLC25A38/EIF2AK1/ATP6V0A1/TMEM9B/BTRC/FN3K/DCAF11/ADIPOR1/VEZF1/GAPVD1/RNF123/MINPP1/PIGQ/NUDT4/CLCN3/BCAM/H1-0/PRDX2/BLVRA/ALDH6A1/FBXO9/BLVRB/FECH/DCAF10/KHNYN/ADD1/TCEA1/MKRN1/OSBP2/TSPAN5/CDC27/GCLC/NCOA4/EPOR/TOP1,3,SNF_C1
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,197,-0.22953577912805115,-0.8675395108413279,0.780241935483871,0.8777721774193549,0.4927843803056026,4172,"tags=20%, list=21%, signal=16%",MCCC1/ORM1/CMPK1/PPARG/ATP1B3/APOE/CD36/GPAM/LIPE/ACADL/ADIPOQ/SORBS1/CIDEA/ARL4A/LAMA4/ATL2/PHLDB1/PGM1/STAT5A/COL15A1/FABP4/TANK/SLC5A6/SSPN/SPARCL1/LEP/PLIN2/ANGPTL4/GPX3/CAVIN2/ITGA7/MYLK/CAVIN1/IFNGR1/ITIH5/LPL/ENPP2/ANGPT1/NABP1/C3,3,SNF_C1
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,195,-0.2184321785422306,-0.8257315275204553,0.8539778449144008,0.9372927566133668,0.5261994423092584,5621,"tags=29%, list=28%, signal=21%",AK4/AK3/DEPDC1/CHPF/ERO1A/PYGB/GAL3ST1/NDST3/EGLN3/HS2ST1/CLDN9/KDELR3/AGRN/ME2/CHPF2/ISG20/PAM/CHST12/CENPA/STMN1/B4GALT2/SDC1/COL5A1/B3GAT1/NASP/VCAN/SOX9/EXT1/CAPN5/EXT2/MERTK/DDIT4/TGFBI/VLDLR/DCN/B3GNT3/ENO1/NT5E/PFKP/SDC3/RRAGD/ADORA2B/TPST1/IGFBP3/TGFA/UGP2/CHST4/TKTL1/CXCR4/PLOD1/ANGPTL4/CHST6/DSC2/LCT/MET/CHST2/EGFR,3,SNF_C1
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,152,-0.20011948305109542,-0.7442371028274922,0.9240246406570842,0.9900264007040188,0.5558042951320807,3410,"tags=20%, list=17%, signal=17%",TDO2/SDHD/ACSL1/CBR3/ADH1C/CD36/AADAT/ACADL/S100A10/CIDEA/HSD17B11/AQP7/ODC1/GABARAPL1/GPD1/CA4/IL4I1/G0S2/INMT/ACSM3/AOC3/ALDH3A1/FMO1/PPARA/ALDH1A1/ACSL5/CD1D/VNN1/ACSL4/CA6,3,SNF_C1
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,200,-0.19063495920283424,-0.7216393266322522,0.9596774193548387,1,0.5614035087719298,4051,"tags=17%, list=20%, signal=14%",MAP2K3/POLR3G/TUBA4A/SKAP2/ADD3/PDK1/IFI30/CFP/DDIT4/BCAT1/VLDLR/ACTR3/PGM1/IFRD1/ENO1/NAMPT/DAPP1/SERPINH1/SRD5A1/STARD4/PPP1R15A/TES/LGMN/WARS1/CXCR4/SLA/PHGDH/ITGB2/FGL2/CTSC/CORO1A/SLC2A3/NFIL3/PSAT1,3,SNF_C1
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,199,-0.11862019849431145,-0.44876884186071947,1,1,0.5614035087719298,7976,"tags=38%, list=39%, signal=23%",HNRNPD/FANCC/NCL/MYBL2/MAPK14/PTTG1/CDC45/CCNA2/PLK1/MCM3/MTF2/CDC7/ORC6/INCENP/ILF3/WRN/ATF5/DKC1/CCNB2/DBF4/CASP8AP2/PRIM2/EXO1/CDC25A/SAP30/CUL1/DDX39A/CKS1B/RPA2/BUB1/ABL1/CDK4/EZH2/STIL/CDC25B/UCK2/RAD54L/MCM6/AURKB/CHEK1/NDC80/HIRA/KIF2C/TTK/SYNCRIP/E2F2/MT2A/CDKN2C/MYC/TFDP1/CENPA/STMN1/NOTCH2/HIF1A/TENT4A/AMD1/MARCKS/SLC7A5/MCM5/CDC20/TGFB1/E2F4/NASP/MEIS1/KATNA1/HMGA1/E2F3/EFNA5/RASAL2/ODC1/FOXN3/LBR/PML/MEIS2/DMD,3,SNF_C1
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,58,-0.11831419904184913,-0.39492978471757056,1,1,0.5614035087719298,7887,"tags=41%, list=39%, signal=25%",PUS1/MRTO4/MPHOSPH10/WDR74/PLK1/PES1/BYSL/SUPV3L1/NOP16/NOP2/MYBBP1A/CDK4/TCOF1/PPRC1/RCL1/DDX18/NIP7/SRM/WDR43/MYC/NDUFAF4/MCM5/MAP3K6/DUSP2,3,SNF_C1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,200,0.6654831606104898,3.4239192233378537,1e-10,3.846153846153846e-10,1.45748987854251e-10,2106,"tags=55%, list=10%, signal=49%",LAMA2/SLIT2/GEM/ECM2/CXCL12/LRP1/SLIT3/DCN/CCN1/HTRA1/SFRP4/FSTL1/PDGFRB/MMP2/DAB2/COL6A3/ADAM12/SGCD/COL3A1/LOXL1/MXRA5/FBN1/SPARC/OXTR/JUN/COL16A1/DST/COL1A2/ABI3BP/LUM/COL1A1/FAP/VCAN/FBLN1/COL8A2/POSTN/CCN2/COL5A2/ACTA2/CDH11/FERMT2/IL6/PRRX1/COL5A1/DPYSL3/SERPINE1/WNT5A/NID2/EFEMP2/GAS1/PCOLCE/THBS2/CDH6/LRRC15/WIPF1/FBLN2/MYLK/LOX/TAGLN/ELN/NNMT/ITGB5/PDLIM4/SPOCK1/VEGFC/COL6A2/TGFB1/CALD1/GADD45B/MFAP5/MATN3/IGFBP4/COL12A1/THY1/FBLN5/SNAI2/NTM/RHOB/FMOD/LAMC1/ITGB3/ITGA5/COL7A1/BGN/PMP22/COMP/TIMP3/INHBA/MMP14/CTHRC1/GLIPR1/TNFAIP3/RGS4/MATN2/MYL9/GREM1/FN1/ITGA2/FAS/VIM/MMP3/AREG/TNFRSF11B/ITGAV/COL5A3/FSTL3/FUCA1/FGF2/THBS1,3,SNF_C2
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,200,-0.786896760196497,-3.1760764339089285,1e-10,3.846153846153846e-10,1.45748987854251e-10,2651,"tags=76%, list=13%, signal=67%",PPP1R8/SMC6/RPA1/SYNCRIP/CDKN2C/DCK/HNRNPD/CDK4/POLD3/NUP107/ASF1A/DCLRE1B/RNASEH2A/RPA3/ILF3/RAD51C/SMC1A/PRKDC/DUT/AK2/DNMT1/PSIP1/SMC4/SNRPB/NOLC1/RAD1/LYAR/BRCA2/POLA2/TRA2B/POLD1/LIG1/PA2G4/DEK/XRCC6/SRSF1/BRCA1/NME1/NUP205/HMGB3/SRSF2/XPO1/MMS22L/MCM5/NOP56/NASP/USP1/MTHFD2/KIF22/ANP32E/PHF5A/POLE/H2AX/CNOT9/TOP2A/SSRP1/POLD2/DDX39A/E2F8/TUBB/CSE1L/POP7/TIPIN/CDC25B/GINS4/HMGA1/TMPO/TACC3/TBRG4/SLBP/RFC3/RAD21/JPT1/GINS3/PRDX4/CIT/LMNB1/PLK4/RRM2/MKI67/SUV39H1/RAN/MSH2/MCM6/CDKN3/TUBG1/MCM2/UNG/HELLS/PRIM2/ATAD2/PAICS/RFC2/ASF1B/BUB1B/HMGB2/PSMC3IP/NCAPD2/DLGAP5/SPC25/CHEK2/CTPS1/TIMELESS/CDKN2A/SPC24/ESPL1/RACGAP1/KPNA2/RANBP1/DONSON/EZH2/CENPE/MCM7/STMN1/HMMR/TCF19/MCM3/UBE2S/PTTG1/CKS1B/CDK1/DIAPH3/CKS2/MCM4/TK1/H2AZ1/PCNA/GINS1/CENPM/SPAG5/KIF4A/AURKA/RAD51AP1/CHEK1/UBE2T/DEPDC1/MELK/TRIP13/MYBL2/CDC20/KIF2C/CCNB2/MAD2L1/CDCA8/CDCA3/DSCC1/CCNE1/BIRC5/KIF18B/PLK1/ORC6/CDC25A/AURKB,3,SNF_C2
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,199,-0.7447835923432319,-3.0070429503882714,1e-10,3.846153846153846e-10,1.45748987854251e-10,2589,"tags=65%, list=13%, signal=58%",HIRA/HNRNPU/CUL1/SFPQ/SYNCRIP/LIG3/BUB3/CDKN2C/HNRNPD/CDK4/ORC5/NUP50/H2BC12/ILF3/EWSR1/SMC2/SRSF10/SMC1A/SLC7A1/CHMP1A/TENT4A/CBX1/SMC4/SAP30/KPNB1/KIF20B/NOLC1/FANCC/KMT5A/RBM14/BRCA2/POLA2/TRA2B/UCK2/ODC1/SRSF1/NCL/E2F3/TFDP1/DTYMK/HMGB3/SRSF2/XPO1/SQLE/NSD2/MCM5/NASP/AMD1/KIF22/KNL1/POLE/H2AX/TOP2A/PRC1/DDX39A/CDC6/RBL1/CDC25B/HMGA1/TMPO/TACC3/CHAF1A/RAD21/INCENP/JPT1/LMNB1/CENPF/PLK4/MKI67/NEK2/SUV39H1/MCM6/CDKN3/TRAIP/MCM2/PRIM2/FBXO5/KIF11/CDC7/SNRPD1/STIL/PBK/DBF4/CCNF/ESPL1/RACGAP1/KPNA2/EZH2/CENPE/SLC7A5/STMN1/POLQ/HMMR/GINS2/MCM3/KIF23/KIF15/EXO1/UBE2S/PTTG1/CKS1B/CDK1/DKC1/CKS2/H2AZ1/E2F2/TROAP/BUB1/KIF4A/AURKA/RAD54L/CHEK1/CCNA2/MYBL2/CDC20/UBE2C/NDC80/TTK/KIF2C/CCNB2/MAD2L1/TPX2/CDC45/BIRC5/CENPA/PLK1/ORC6/CDC25A/E2F1/AURKB,3,SNF_C2
